lat,lon,country
59.16,9.99,Norway
59.16,10.08,Norway
59.16,10.16,Norway
59.16,10.25,Norway
59.16,10.33,Norway
59.16,10.42,Norway
59.16,10.76,Norway
59.16,10.84,Norway
59.16,10.93,Norway
59.16,11.01,Norway
59.16,11.1,Norway
59.16,11.18,Norway
59.16,11.27,Norway
59.16,11.35,Norway
59.16,11.44,Norway
59.16,11.52,Norway
59.16,11.61,Norway
59.16,11.69,Norway
59.16,11.78,Norway
59.2,5.15,Norway
59.2,5.23,Norway
59.2,5.32,Norway
59.2,5.4,Norway
59.2,5.49,Norway
59.2,5.91,Norway
59.2,6.0,Norway
59.2,6.08,Norway
59.2,6.17,Norway
59.2,6.25,Norway
59.2,6.34,Norway
59.2,6.42,Norway
59.2,6.51,Norway
59.2,6.59,Norway
59.2,6.68,Norway
59.2,6.76,Norway
59.2,6.85,Norway
59.2,6.93,Norway
59.2,7.02,Norway
59.2,7.1,Norway
59.2,7.19,Norway
59.2,7.27,Norway
59.2,7.36,Norway
59.2,7.44,Norway
59.2,7.53,Norway
59.2,7.61,Norway
59.2,7.7,Norway
59.2,7.78,Norway
59.2,7.87,Norway
59.2,7.95,Norway
59.2,8.04,Norway
59.2,8.12,Norway
59.2,8.21,Norway
59.2,8.29,Norway
59.2,8.38,Norway
59.2,8.46,Norway
59.2,8.55,Norway
59.2,8.63,Norway
59.2,8.72,Norway
59.2,8.8,Norway
59.2,8.89,Norway
59.2,8.97,Norway
59.2,9.06,Norway
59.2,9.14,Norway
59.2,9.23,Norway
59.2,9.31,Norway
59.2,9.4,Norway
59.2,9.48,Norway
59.2,9.57,Norway
59.2,9.65,Norway
59.2,9.74,Norway
59.2,9.82,Norway
59.2,9.91,Norway
59.2,9.99,Norway
59.2,10.08,Norway
59.2,10.16,Norway
59.2,10.25,Norway
59.2,10.33,Norway
59.2,10.42,Norway
59.2,10.67,Norway
59.2,10.76,Norway
59.2,10.84,Norway
59.2,10.93,Norway
59.2,11.01,Norway
59.2,11.1,Norway
59.2,11.18,Norway
59.2,11.27,Norway
59.2,11.35,Norway
59.2,11.44,Norway
59.2,11.52,Norway
59.2,11.61,Norway
59.2,11.69,Norway
59.2,11.78,Norway
59.25,5.15,Norway
59.25,5.23,Norway
59.25,5.32,Norway
59.25,5.4,Norway
59.25,5.49,Norway
59.25,5.83,Norway
59.25,5.91,Norway
59.25,6.0,Norway
59.25,6.08,Norway
59.25,6.17,Norway
59.25,6.25,Norway
59.25,6.34,Norway
59.25,6.42,Norway
59.25,6.51,Norway
59.25,6.59,Norway
59.25,6.68,Norway
59.25,6.76,Norway
59.25,6.85,Norway
59.25,6.93,Norway
59.25,7.02,Norway
59.25,7.1,Norway
59.25,7.19,Norway
59.25,7.27,Norway
59.25,7.36,Norway
59.25,7.44,Norway
59.25,7.53,Norway
59.25,7.61,Norway
59.25,7.7,Norway
59.25,7.78,Norway
59.25,7.87,Norway
59.25,7.95,Norway
59.25,8.04,Norway
59.25,8.12,Norway
59.25,8.21,Norway
59.25,8.29,Norway
59.25,8.38,Norway
59.25,8.46,Norway
59.25,8.55,Norway
59.25,8.63,Norway
59.25,8.72,Norway
59.25,8.8,Norway
59.25,8.89,Norway
59.25,8.97,Norway
59.25,9.06,Norway
59.25,9.14,Norway
59.25,9.23,Norway
59.25,9.31,Norway
59.25,9.4,Norway
59.25,9.48,Norway
59.25,9.57,Norway
59.25,9.65,Norway
59.25,9.74,Norway
59.25,9.82,Norway
59.25,9.91,Norway
59.25,9.99,Norway
59.25,10.08,Norway
59.25,10.16,Norway
59.25,10.25,Norway
59.25,10.33,Norway
59.25,10.42,Norway
59.25,10.5,Norway
59.25,10.76,Norway
59.25,10.84,Norway
59.25,10.93,Norway
59.25,11.01,Norway
59.25,11.1,Norway
59.25,11.18,Norway
59.25,11.27,Norway
59.25,11.35,Norway
59.25,11.44,Norway
59.25,11.52,Norway
59.25,11.61,Norway
59.25,11.69,Norway
59.25,11.78,Norway
59.29,5.15,Norway
59.29,5.23,Norway
59.29,5.32,Norway
59.29,5.4,Norway
59.29,5.49,Norway
59.29,5.57,Norway
59.29,5.66,Norway
59.29,6.0,Norway
59.29,6.08,Norway
59.29,6.17,Norway
59.29,6.25,Norway
59.29,6.34,Norway
59.29,6.42,Norway
59.29,6.51,Norway
59.29,6.59,Norway
59.29,6.68,Norway
59.29,6.76,Norway
59.29,6.85,Norway
59.29,6.93,Norway
59.29,7.02,Norway
59.29,7.1,Norway
59.29,7.19,Norway
59.29,7.27,Norway
59.29,7.36,Norway
59.29,7.44,Norway
59.29,7.53,Norway
59.29,7.61,Norway
59.29,7.7,Norway
59.29,7.78,Norway
59.29,7.87,Norway
59.29,7.95,Norway
59.29,8.04,Norway
59.29,8.12,Norway
59.29,8.21,Norway
59.29,8.29,Norway
59.29,8.38,Norway
59.29,8.46,Norway
59.29,8.55,Norway
59.29,8.63,Norway
59.29,8.72,Norway
59.29,8.8,Norway
59.29,8.89,Norway
59.29,8.97,Norway
59.29,9.06,Norway
59.29,9.14,Norway
59.29,9.23,Norway
59.29,9.31,Norway
59.29,9.4,Norway
59.29,9.48,Norway
59.29,9.57,Norway
59.29,9.65,Norway
59.29,9.74,Norway
59.29,9.82,Norway
59.29,9.91,Norway
59.29,9.99,Norway
59.29,10.08,Norway
59.29,10.16,Norway
59.29,10.25,Norway
59.29,10.33,Norway
59.29,10.42,Norway
59.29,10.5,Norway
59.29,10.67,Norway
59.29,10.76,Norway
59.29,10.84,Norway
59.29,10.93,Norway
59.29,11.01,Norway
59.29,11.1,Norway
59.29,11.18,Norway
59.29,11.27,Norway
59.29,11.35,Norway
59.29,11.44,Norway
59.29,11.52,Norway
59.29,11.61,Norway
59.29,11.69,Norway
59.29,11.78,Norway
59.33,5.23,Norway
59.33,5.32,Norway
59.33,5.4,Norway
59.33,5.49,Norway
59.33,5.57,Norway
59.33,5.66,Norway
59.33,5.74,Norway
59.33,5.83,Norway
59.33,5.91,Norway
59.33,6.0,Norway
59.33,6.08,Norway
59.33,6.17,Norway
59.33,6.25,Norway
59.33,6.34,Norway
59.33,6.42,Norway
59.33,6.51,Norway
59.33,6.59,Norway
59.33,6.68,Norway
59.33,6.76,Norway
59.33,6.85,Norway
59.33,6.93,Norway
59.33,7.02,Norway
59.33,7.1,Norway
59.33,7.19,Norway
59.33,7.27,Norway
59.33,7.36,Norway
59.33,7.44,Norway
59.33,7.53,Norway
59.33,7.61,Norway
59.33,7.7,Norway
59.33,7.78,Norway
59.33,7.87,Norway
59.33,7.95,Norway
59.33,8.04,Norway
59.33,8.12,Norway
59.33,8.21,Norway
59.33,8.29,Norway
59.33,8.38,Norway
59.33,8.46,Norway
59.33,8.55,Norway
59.33,8.63,Norway
59.33,8.72,Norway
59.33,8.8,Norway
59.33,8.89,Norway
59.33,8.97,Norway
59.33,9.06,Norway
59.33,9.14,Norway
59.33,9.23,Norway
59.33,9.31,Norway
59.33,9.4,Norway
59.33,9.48,Norway
59.33,9.57,Norway
59.33,9.65,Norway
59.33,9.74,Norway
59.33,9.82,Norway
59.33,9.91,Norway
59.33,9.99,Norway
59.33,10.08,Norway
59.33,10.16,Norway
59.33,10.25,Norway
59.33,10.33,Norway
59.33,10.42,Norway
59.33,10.5,Norway
59.33,10.67,Norway
59.33,10.76,Norway
59.33,10.84,Norway
59.33,10.93,Norway
59.33,11.01,Norway
59.33,11.1,Norway
59.33,11.18,Norway
59.33,11.27,Norway
59.33,11.35,Norway
59.33,11.44,Norway
59.33,11.52,Norway
59.33,11.61,Norway
59.33,11.69,Norway
59.33,11.78,Norway
59.37,5.23,Norway
59.37,5.32,Norway
59.37,5.4,Norway
59.37,5.49,Norway
59.37,5.57,Norway
59.37,5.66,Norway
59.37,5.74,Norway
59.37,5.83,Norway
59.37,5.91,Norway
59.37,6.0,Norway
59.37,6.08,Norway
59.37,6.17,Norway
59.37,6.25,Norway
59.37,6.34,Norway
59.37,6.42,Norway
59.37,6.51,Norway
59.37,6.59,Norway
59.37,6.68,Norway
59.37,6.76,Norway
59.37,6.85,Norway
59.37,6.93,Norway
59.37,7.02,Norway
59.37,7.1,Norway
59.37,7.19,Norway
59.37,7.27,Norway
59.37,7.36,Norway
59.37,7.44,Norway
59.37,7.53,Norway
59.37,7.61,Norway
59.37,7.7,Norway
59.37,7.78,Norway
59.37,7.87,Norway
59.37,7.95,Norway
59.37,8.04,Norway
59.37,8.12,Norway
59.37,8.21,Norway
59.37,8.29,Norway
59.37,8.38,Norway
59.37,8.46,Norway
59.37,8.55,Norway
59.37,8.63,Norway
59.37,8.72,Norway
59.37,8.8,Norway
59.37,8.89,Norway
59.37,8.97,Norway
59.37,9.06,Norway
59.37,9.14,Norway
59.37,9.23,Norway
59.37,9.31,Norway
59.37,9.4,Norway
59.37,9.48,Norway
59.37,9.57,Norway
59.37,9.65,Norway
59.37,9.74,Norway
59.37,9.82,Norway
59.37,9.91,Norway
59.37,9.99,Norway
59.37,10.08,Norway
59.37,10.16,Norway
59.37,10.25,Norway
59.37,10.33,Norway
59.37,10.42,Norway
59.37,10.5,Norway
59.37,10.67,Norway
59.37,10.76,Norway
59.37,10.84,Norway
59.37,10.93,Norway
59.37,11.01,Norway
59.37,11.1,Norway
59.37,11.18,Norway
59.37,11.27,Norway
59.37,11.35,Norway
59.37,11.44,Norway
59.37,11.52,Norway
59.37,11.61,Norway
59.37,11.69,Norway
59.37,11.78,Norway
59.41,5.23,Norway
59.41,5.32,Norway
59.41,5.4,Norway
59.41,5.49,Norway
59.41,5.57,Norway
59.41,5.66,Norway
59.41,5.74,Norway
59.41,5.83,Norway
59.41,5.91,Norway
59.41,6.0,Norway
59.41,6.08,Norway
59.41,6.17,Norway
59.41,6.25,Norway
59.41,6.34,Norway
59.41,6.42,Norway
59.41,6.51,Norway
59.41,6.59,Norway
59.41,6.68,Norway
59.41,6.76,Norway
59.41,6.85,Norway
59.41,6.93,Norway
59.41,7.02,Norway
59.41,7.1,Norway
59.41,7.19,Norway
59.41,7.27,Norway
59.41,7.36,Norway
59.41,7.44,Norway
59.41,7.53,Norway
59.41,7.61,Norway
59.41,7.7,Norway
59.41,7.78,Norway
59.41,7.87,Norway
59.41,7.95,Norway
59.41,8.04,Norway
59.41,8.12,Norway
59.41,8.21,Norway
59.41,8.29,Norway
59.41,8.38,Norway
59.41,8.46,Norway
59.41,8.55,Norway
59.41,8.63,Norway
59.41,8.72,Norway
59.41,8.8,Norway
59.41,8.89,Norway
59.41,8.97,Norway
59.41,9.06,Norway
59.41,9.14,Norway
59.41,9.23,Norway
59.41,9.31,Norway
59.41,9.4,Norway
59.41,9.48,Norway
59.41,9.57,Norway
59.41,9.65,Norway
59.41,9.74,Norway
59.41,9.82,Norway
59.41,9.91,Norway
59.41,9.99,Norway
59.41,10.08,Norway
59.41,10.16,Norway
59.41,10.25,Norway
59.41,10.33,Norway
59.41,10.42,Norway
59.41,10.5,Norway
59.41,10.59,Norway
59.41,10.67,Norway
59.41,10.76,Norway
59.41,10.84,Norway
59.41,10.93,Norway
59.41,11.01,Norway
59.41,11.1,Norway
59.41,11.18,Norway
59.41,11.27,Norway
59.41,11.35,Norway
59.41,11.44,Norway
59.41,11.52,Norway
59.41,11.61,Norway
59.41,11.69,Norway
59.41,11.78,Norway
59.45,5.23,Norway
59.45,5.32,Norway
59.45,5.4,Norway
59.45,5.49,Norway
59.45,5.57,Norway
59.45,5.66,Norway
59.45,5.74,Norway
59.45,5.83,Norway
59.45,5.91,Norway
59.45,6.0,Norway
59.45,6.08,Norway
59.45,6.17,Norway
59.45,6.25,Norway
59.45,6.34,Norway
59.45,6.42,Norway
59.45,6.51,Norway
59.45,6.59,Norway
59.45,6.68,Norway
59.45,6.76,Norway
59.45,6.85,Norway
59.45,6.93,Norway
59.45,7.02,Norway
59.45,7.1,Norway
59.45,7.19,Norway
59.45,7.27,Norway
59.45,7.36,Norway
59.45,7.44,Norway
59.45,7.53,Norway
59.45,7.61,Norway
59.45,7.7,Norway
59.45,7.78,Norway
59.45,7.87,Norway
59.45,7.95,Norway
59.45,8.04,Norway
59.45,8.12,Norway
59.45,8.21,Norway
59.45,8.29,Norway
59.45,8.38,Norway
59.45,8.46,Norway
59.45,8.55,Norway
59.45,8.63,Norway
59.45,8.72,Norway
59.45,8.8,Norway
59.45,8.89,Norway
59.45,8.97,Norway
59.45,9.06,Norway
59.45,9.14,Norway
59.45,9.23,Norway
59.45,9.31,Norway
59.45,9.4,Norway
59.45,9.48,Norway
59.45,9.57,Norway
59.45,9.65,Norway
59.45,9.74,Norway
59.45,9.82,Norway
59.45,9.91,Norway
59.45,9.99,Norway
59.45,10.08,Norway
59.45,10.16,Norway
59.45,10.25,Norway
59.45,10.33,Norway
59.45,10.42,Norway
59.45,10.5,Norway
59.45,10.59,Norway
59.45,10.67,Norway
59.45,10.76,Norway
59.45,10.84,Norway
59.45,10.93,Norway
59.45,11.01,Norway
59.45,11.1,Norway
59.45,11.18,Norway
59.45,11.27,Norway
59.45,11.35,Norway
59.45,11.44,Norway
59.45,11.52,Norway
59.45,11.61,Norway
59.45,11.69,Norway
59.45,11.78,Norway
59.49,5.23,Norway
59.49,5.32,Norway
59.49,5.4,Norway
59.49,5.49,Norway
59.49,5.57,Norway
59.49,5.66,Norway
59.49,5.74,Norway
59.49,5.83,Norway
59.49,5.91,Norway
59.49,6.0,Norway
59.49,6.08,Norway
59.49,6.17,Norway
59.49,6.25,Norway
59.49,6.34,Norway
59.49,6.42,Norway
59.49,6.51,Norway
59.49,6.59,Norway
59.49,6.68,Norway
59.49,6.76,Norway
59.49,6.85,Norway
59.49,6.93,Norway
59.49,7.02,Norway
59.49,7.1,Norway
59.49,7.19,Norway
59.49,7.27,Norway
59.49,7.36,Norway
59.49,7.44,Norway
59.49,7.53,Norway
59.49,7.61,Norway
59.49,7.7,Norway
59.49,7.78,Norway
59.49,7.87,Norway
59.49,7.95,Norway
59.49,8.04,Norway
59.49,8.12,Norway
59.49,8.21,Norway
59.49,8.29,Norway
59.49,8.38,Norway
59.49,8.46,Norway
59.49,8.55,Norway
59.49,8.63,Norway
59.49,8.72,Norway
59.49,8.8,Norway
59.49,8.89,Norway
59.49,8.97,Norway
59.49,9.06,Norway
59.49,9.14,Norway
59.49,9.23,Norway
59.49,9.31,Norway
59.49,9.4,Norway
59.49,9.48,Norway
59.49,9.57,Norway
59.49,9.65,Norway
59.49,9.74,Norway
59.49,9.82,Norway
59.49,9.91,Norway
59.49,9.99,Norway
59.49,10.08,Norway
59.49,10.16,Norway
59.49,10.25,Norway
59.49,10.33,Norway
59.49,10.42,Norway
59.49,10.59,Norway
59.49,10.67,Norway
59.49,10.76,Norway
59.49,10.84,Norway
59.49,10.93,Norway
59.49,11.01,Norway
59.49,11.1,Norway
59.49,11.18,Norway
59.49,11.27,Norway
59.49,11.35,Norway
59.49,11.44,Norway
59.49,11.52,Norway
59.49,11.61,Norway
59.49,11.69,Norway
59.53,5.23,Norway
59.53,5.32,Norway
59.53,5.4,Norway
59.53,5.49,Norway
59.53,5.57,Norway
59.53,5.66,Norway
59.53,5.74,Norway
59.53,5.83,Norway
59.53,5.91,Norway
59.53,6.0,Norway
59.53,6.08,Norway
59.53,6.17,Norway
59.53,6.25,Norway
59.53,6.34,Norway
59.53,6.42,Norway
59.53,6.51,Norway
59.53,6.59,Norway
59.53,6.68,Norway
59.53,6.76,Norway
59.53,6.85,Norway
59.53,6.93,Norway
59.53,7.02,Norway
59.53,7.1,Norway
59.53,7.19,Norway
59.53,7.27,Norway
59.53,7.36,Norway
59.53,7.44,Norway
59.53,7.53,Norway
59.53,7.61,Norway
59.53,7.7,Norway
59.53,7.78,Norway
59.53,7.87,Norway
59.53,7.95,Norway
59.53,8.04,Norway
59.53,8.12,Norway
59.53,8.21,Norway
59.53,8.29,Norway
59.53,8.38,Norway
59.53,8.46,Norway
59.53,8.55,Norway
59.53,8.63,Norway
59.53,8.72,Norway
59.53,8.8,Norway
59.53,8.89,Norway
59.53,8.97,Norway
59.53,9.06,Norway
59.53,9.14,Norway
59.53,9.23,Norway
59.53,9.31,Norway
59.53,9.4,Norway
59.53,9.48,Norway
59.53,9.57,Norway
59.53,9.65,Norway
59.53,9.74,Norway
59.53,9.82,Norway
59.53,9.91,Norway
59.53,9.99,Norway
59.53,10.08,Norway
59.53,10.16,Norway
59.53,10.25,Norway
59.53,10.33,Norway
59.53,10.42,Norway
59.53,10.5,Norway
59.53,10.59,Norway
59.53,10.67,Norway
59.53,10.76,Norway
59.53,10.84,Norway
59.53,10.93,Norway
59.53,11.01,Norway
59.53,11.1,Norway
59.53,11.18,Norway
59.53,11.27,Norway
59.53,11.35,Norway
59.53,11.44,Norway
59.53,11.52,Norway
59.53,11.61,Norway
59.53,11.69,Norway
59.57,5.32,Norway
59.57,5.4,Norway
59.57,5.49,Norway
59.57,5.57,Norway
59.57,5.66,Norway
59.57,5.74,Norway
59.57,5.83,Norway
59.57,5.91,Norway
59.57,6.0,Norway
59.57,6.08,Norway
59.57,6.17,Norway
59.57,6.25,Norway
59.57,6.34,Norway
59.57,6.42,Norway
59.57,6.51,Norway
59.57,6.59,Norway
59.57,6.68,Norway
59.57,6.76,Norway
59.57,6.85,Norway
59.57,6.93,Norway
59.57,7.02,Norway
59.57,7.1,Norway
59.57,7.19,Norway
59.57,7.27,Norway
59.57,7.36,Norway
59.57,7.44,Norway
59.57,7.53,Norway
59.57,7.61,Norway
59.57,7.7,Norway
59.57,7.78,Norway
59.57,7.87,Norway
59.57,7.95,Norway
59.57,8.04,Norway
59.57,8.12,Norway
59.57,8.21,Norway
59.57,8.29,Norway
59.57,8.38,Norway
59.57,8.46,Norway
59.57,8.55,Norway
59.57,8.63,Norway
59.57,8.72,Norway
59.57,8.8,Norway
59.57,8.89,Norway
59.57,8.97,Norway
59.57,9.06,Norway
59.57,9.14,Norway
59.57,9.23,Norway
59.57,9.31,Norway
59.57,9.4,Norway
59.57,9.48,Norway
59.57,9.57,Norway
59.57,9.65,Norway
59.57,9.74,Norway
59.57,9.82,Norway
59.57,9.91,Norway
59.57,9.99,Norway
59.57,10.08,Norway
59.57,10.16,Norway
59.57,10.25,Norway
59.57,10.33,Norway
59.57,10.42,Norway
59.57,10.5,Norway
59.57,10.59,Norway
59.57,10.67,Norway
59.57,10.76,Norway
59.57,10.84,Norway
59.57,10.93,Norway
59.57,11.01,Norway
59.57,11.1,Norway
59.57,11.18,Norway
59.57,11.27,Norway
59.57,11.35,Norway
59.57,11.44,Norway
59.57,11.52,Norway
59.57,11.61,Norway
59.57,11.69,Norway
59.62,5.15,Norway
59.62,5.23,Norway
59.62,5.32,Norway
59.62,5.4,Norway
59.62,5.49,Norway
59.62,5.57,Norway
59.62,5.66,Norway
59.62,5.74,Norway
59.62,5.83,Norway
59.62,5.91,Norway
59.62,6.0,Norway
59.62,6.08,Norway
59.62,6.17,Norway
59.62,6.25,Norway
59.62,6.34,Norway
59.62,6.42,Norway
59.62,6.51,Norway
59.62,6.59,Norway
59.62,6.68,Norway
59.62,6.76,Norway
59.62,6.85,Norway
59.62,6.93,Norway
59.62,7.02,Norway
59.62,7.1,Norway
59.62,7.19,Norway
59.62,7.27,Norway
59.62,7.36,Norway
59.62,7.44,Norway
59.62,7.53,Norway
59.62,7.61,Norway
59.62,7.7,Norway
59.62,7.78,Norway
59.62,7.87,Norway
59.62,7.95,Norway
59.62,8.04,Norway
59.62,8.12,Norway
59.62,8.21,Norway
59.62,8.29,Norway
59.62,8.38,Norway
59.62,8.46,Norway
59.62,8.55,Norway
59.62,8.63,Norway
59.62,8.72,Norway
59.62,8.8,Norway
59.62,8.89,Norway
59.62,8.97,Norway
59.62,9.06,Norway
59.62,9.14,Norway
59.62,9.23,Norway
59.62,9.31,Norway
59.62,9.4,Norway
59.62,9.48,Norway
59.62,9.57,Norway
59.62,9.65,Norway
59.62,9.74,Norway
59.62,9.82,Norway
59.62,9.91,Norway
59.62,9.99,Norway
59.62,10.08,Norway
59.62,10.16,Norway
59.62,10.25,Norway
59.62,10.33,Norway
59.62,10.42,Norway
59.62,10.5,Norway
59.62,10.59,Norway
59.62,10.67,Norway
59.62,10.76,Norway
59.62,10.84,Norway
59.62,10.93,Norway
59.62,11.01,Norway
59.62,11.1,Norway
59.62,11.18,Norway
59.62,11.27,Norway
59.62,11.35,Norway
59.62,11.44,Norway
59.62,11.52,Norway
59.62,11.61,Norway
59.62,11.69,Norway
59.66,5.15,Norway
59.66,5.23,Norway
59.66,5.4,Norway
59.66,5.49,Norway
59.66,5.57,Norway
59.66,5.66,Norway
59.66,5.74,Norway
59.66,5.83,Norway
59.66,5.91,Norway
59.66,6.0,Norway
59.66,6.08,Norway
59.66,6.17,Norway
59.66,6.25,Norway
59.66,6.34,Norway
59.66,6.42,Norway
59.66,6.51,Norway
59.66,6.59,Norway
59.66,6.68,Norway
59.66,6.76,Norway
59.66,6.85,Norway
59.66,6.93,Norway
59.66,7.02,Norway
59.66,7.1,Norway
59.66,7.19,Norway
59.66,7.27,Norway
59.66,7.36,Norway
59.66,7.44,Norway
59.66,7.53,Norway
59.66,7.61,Norway
59.66,7.7,Norway
59.66,7.78,Norway
59.66,7.87,Norway
59.66,7.95,Norway
59.66,8.04,Norway
59.66,8.12,Norway
59.66,8.21,Norway
59.66,8.29,Norway
59.66,8.38,Norway
59.66,8.46,Norway
59.66,8.55,Norway
59.66,8.63,Norway
59.66,8.72,Norway
59.66,8.8,Norway
59.66,8.89,Norway
59.66,8.97,Norway
59.66,9.06,Norway
59.66,9.14,Norway
59.66,9.23,Norway
59.66,9.31,Norway
59.66,9.4,Norway
59.66,9.48,Norway
59.66,9.57,Norway
59.66,9.65,Norway
59.66,9.74,Norway
59.66,9.82,Norway
59.66,9.91,Norway
59.66,9.99,Norway
59.66,10.08,Norway
59.66,10.16,Norway
59.66,10.25,Norway
59.66,10.33,Norway
59.66,10.42,Norway
59.66,10.5,Norway
59.66,10.59,Norway
59.66,10.67,Norway
59.66,10.76,Norway
59.66,10.84,Norway
59.66,10.93,Norway
59.66,11.01,Norway
59.66,11.1,Norway
59.66,11.18,Norway
59.66,11.27,Norway
59.66,11.35,Norway
59.66,11.44,Norway
59.66,11.52,Norway
59.66,11.61,Norway
59.66,11.69,Norway
59.66,11.78,Norway
59.66,11.86,Norway
59.7,5.15,Norway
59.7,5.23,Norway
59.7,5.32,Norway
59.7,5.49,Norway
59.7,5.66,Norway
59.7,5.74,Norway
59.7,5.83,Norway
59.7,5.91,Norway
59.7,6.0,Norway
59.7,6.08,Norway
59.7,6.17,Norway
59.7,6.25,Norway
59.7,6.34,Norway
59.7,6.42,Norway
59.7,6.51,Norway
59.7,6.59,Norway
59.7,6.68,Norway
59.7,6.76,Norway
59.7,6.85,Norway
59.7,6.93,Norway
59.7,7.02,Norway
59.7,7.1,Norway
59.7,7.19,Norway
59.7,7.27,Norway
59.7,7.36,Norway
59.7,7.44,Norway
59.7,7.53,Norway
59.7,7.61,Norway
59.7,7.7,Norway
59.7,7.78,Norway
59.7,7.87,Norway
59.7,7.95,Norway
59.7,8.04,Norway
59.7,8.12,Norway
59.7,8.21,Norway
59.7,8.29,Norway
59.7,8.38,Norway
59.7,8.46,Norway
59.7,8.55,Norway
59.7,8.63,Norway
59.7,8.72,Norway
59.7,8.8,Norway
59.7,8.89,Norway
59.7,8.97,Norway
59.7,9.06,Norway
59.7,9.14,Norway
59.7,9.23,Norway
59.7,9.31,Norway
59.7,9.4,Norway
59.7,9.48,Norway
59.7,9.57,Norway
59.7,9.65,Norway
59.7,9.74,Norway
59.7,9.82,Norway
59.7,9.91,Norway
59.7,9.99,Norway
59.7,10.08,Norway
59.7,10.16,Norway
59.7,10.25,Norway
59.7,10.33,Norway
59.7,10.42,Norway
59.7,10.5,Norway
59.7,10.59,Norway
59.7,10.67,Norway
59.7,10.76,Norway
59.7,10.84,Norway
59.7,10.93,Norway
59.7,11.01,Norway
59.7,11.1,Norway
59.7,11.18,Norway
59.7,11.27,Norway
59.7,11.35,Norway
59.7,11.44,Norway
59.7,11.52,Norway
59.7,11.61,Norway
59.7,11.69,Norway
59.7,11.78,Norway
59.7,11.86,Norway
59.7,11.95,Norway
59.74,5.15,Norway
59.74,5.23,Norway
59.74,5.32,Norway
59.74,5.4,Norway
59.74,5.66,Norway
59.74,5.74,Norway
59.74,5.83,Norway
59.74,5.91,Norway
59.74,6.0,Norway
59.74,6.08,Norway
59.74,6.17,Norway
59.74,6.25,Norway
59.74,6.34,Norway
59.74,6.42,Norway
59.74,6.51,Norway
59.74,6.59,Norway
59.74,6.68,Norway
59.74,6.76,Norway
59.74,6.85,Norway
59.74,6.93,Norway
59.74,7.02,Norway
59.74,7.1,Norway
59.74,7.19,Norway
59.74,7.27,Norway
59.74,7.36,Norway
59.74,7.44,Norway
59.74,7.53,Norway
59.74,7.61,Norway
59.74,7.7,Norway
59.74,7.78,Norway
59.74,7.87,Norway
59.74,7.95,Norway
59.74,8.04,Norway
59.74,8.12,Norway
59.74,8.21,Norway
59.74,8.29,Norway
59.74,8.38,Norway
59.74,8.46,Norway
59.74,8.55,Norway
59.74,8.63,Norway
59.74,8.72,Norway
59.74,8.8,Norway
59.74,8.89,Norway
59.74,8.97,Norway
59.74,9.06,Norway
59.74,9.14,Norway
59.74,9.23,Norway
59.74,9.31,Norway
59.74,9.4,Norway
59.74,9.48,Norway
59.74,9.57,Norway
59.74,9.65,Norway
59.74,9.74,Norway
59.74,9.82,Norway
59.74,9.91,Norway
59.74,9.99,Norway
59.74,10.08,Norway
59.74,10.16,Norway
59.74,10.25,Norway
59.74,10.33,Norway
59.74,10.42,Norway
59.74,10.5,Norway
59.74,10.59,Norway
59.74,10.67,Norway
59.74,10.76,Norway
59.74,10.84,Norway
59.74,10.93,Norway
59.74,11.01,Norway
59.74,11.1,Norway
59.74,11.18,Norway
59.74,11.27,Norway
59.74,11.35,Norway
59.74,11.44,Norway
59.74,11.52,Norway
59.74,11.61,Norway
59.74,11.69,Norway
59.74,11.78,Norway
59.74,11.86,Norway
59.74,11.95,Norway
59.78,5.15,Norway
59.78,5.23,Norway
59.78,5.32,Norway
59.78,5.4,Norway
59.78,5.49,Norway
59.78,5.74,Norway
59.78,5.83,Norway
59.78,5.91,Norway
59.78,6.0,Norway
59.78,6.08,Norway
59.78,6.17,Norway
59.78,6.25,Norway
59.78,6.34,Norway
59.78,6.42,Norway
59.78,6.51,Norway
59.78,6.59,Norway
59.78,6.68,Norway
59.78,6.76,Norway
59.78,6.85,Norway
59.78,6.93,Norway
59.78,7.02,Norway
59.78,7.1,Norway
59.78,7.19,Norway
59.78,7.27,Norway
59.78,7.36,Norway
59.78,7.44,Norway
59.78,7.53,Norway
59.78,7.61,Norway
59.78,7.7,Norway
59.78,7.78,Norway
59.78,7.87,Norway
59.78,7.95,Norway
59.78,8.04,Norway
59.78,8.12,Norway
59.78,8.21,Norway
59.78,8.29,Norway
59.78,8.38,Norway
59.78,8.46,Norway
59.78,8.55,Norway
59.78,8.63,Norway
59.78,8.72,Norway
59.78,8.8,Norway
59.78,8.89,Norway
59.78,8.97,Norway
59.78,9.06,Norway
59.78,9.14,Norway
59.78,9.23,Norway
59.78,9.31,Norway
59.78,9.4,Norway
59.78,9.48,Norway
59.78,9.57,Norway
59.78,9.65,Norway
59.78,9.74,Norway
59.78,9.82,Norway
59.78,9.91,Norway
59.78,9.99,Norway
59.78,10.08,Norway
59.78,10.16,Norway
59.78,10.25,Norway
59.78,10.33,Norway
59.78,10.42,Norway
59.78,10.5,Norway
59.78,10.59,Norway
59.78,10.67,Norway
59.78,10.76,Norway
59.78,10.84,Norway
59.78,10.93,Norway
59.78,11.01,Norway
59.78,11.1,Norway
59.78,11.18,Norway
59.78,11.27,Norway
