,latitude,longitude,date,time,symbol,temperature,wind,weatherRank,maxRank
38,62.000072571923134,6.753058774509903,2022-11-05,09:00:00,lightsleet,0.4,3.9,0.22121670719519715,0.6853128593633634
45,60.20142936008567,6.386327312365349,2022-11-05,16:00:00,snowshowers_night,0.0,3.5,0.6825974119899186,0.6825974119899186
44,60.20142936008567,6.386327312365349,2022-11-05,15:00:00,snowshowers_night,0.0,5.1,0.6719992333036402,0.6825974119899186
43,60.20142936008567,6.386327312365349,2022-11-05,14:00:00,snowshowers_day,0.0,6.0,0.6598117137666357,0.6825974119899186
31,60.20142936008567,6.386327312365349,2022-11-05,02:00:00,snow,-1.1,1.8,0.3066899000904252,0.6825974119899186
37,60.20142936008567,6.386327312365349,2022-11-05,08:00:00,snow,0.0,3.5,0.30659318083080067,0.6825974119899186
35,60.20142936008567,6.386327312365349,2022-11-05,06:00:00,snow,-0.3,3.3,0.30623846162456736,0.6825974119899186
36,60.20142936008567,6.386327312365349,2022-11-05,07:00:00,snow,-0.2,3.6,0.3054857677685716,0.6825974119899186
34,60.20142936008567,6.386327312365349,2022-11-05,05:00:00,snow,-0.6,3.3,0.3052039816764037,0.6825974119899186
33,60.20142936008567,6.386327312365349,2022-11-05,04:00:00,snow,-0.8,3.6,0.3034272804197077,0.6825974119899186
29,60.20142936008567,6.386327312365349,2022-11-05,00:00:00,snow,-1.2,4.3,0.2985260350675159,0.6825974119899186
30,60.20142936008567,6.386327312365349,2022-11-05,01:00:00,snow,-1.3,4.3,0.2982089182804115,0.6825974119899186
40,60.20142936008567,6.386327312365349,2022-11-05,11:00:00,snow,0.0,4.9,0.2979588347707578,0.6825974119899186
39,60.20142936008567,6.386327312365349,2022-11-05,10:00:00,snow,0.0,5.0,0.29700605958336657,0.6825974119899186
38,60.20142936008567,6.386327312365349,2022-11-05,09:00:00,snow,-0.1,5.7,0.2881872077231987,0.6825974119899186
41,60.20142936008567,6.386327312365349,2022-11-05,12:00:00,snow,0.1,5.8,0.2874108255057176,0.6825974119899186
47,60.20142936008567,6.386327312365349,2022-11-05,18:00:00,snow,-0.4,5.7,0.2871314213108841,0.6825974119899186
42,60.20142936008567,6.386327312365349,2022-11-05,13:00:00,snow,0.0,6.2,0.2802252961988815,0.6825974119899186
32,60.20142936008567,6.386327312365349,2022-11-05,03:00:00,lightsnow,-1.1,3.0,0.21934378880155206,0.6825974119899186
46,60.20142936008567,6.386327312365349,2022-11-05,17:00:00,lightsnow,-0.3,7.1,0.17338372075528674,0.6825974119899186
44,62.000072571923134,6.386327312365349,2022-11-05,15:00:00,snowshowers_night,0.1,3.9,0.6812216623130066,0.6812216623130066
36,62.000072571923134,6.386327312365349,2022-11-05,07:00:00,snowshowers_day,0.4,4.8,0.6763329356974583,0.6812216623130066
47,62.000072571923134,6.386327312365349,2022-11-05,18:00:00,snowshowers_night,-0.6,4.4,0.6758461915151589,0.6812216623130066
29,62.000072571923134,6.386327312365349,2022-11-05,00:00:00,sleet,2.2,2.1,0.37265765858197153,0.6812216623130066
30,62.000072571923134,6.386327312365349,2022-11-05,01:00:00,sleet,2.0,3.1,0.3696616230274169,0.6812216623130066
31,62.000072571923134,6.386327312365349,2022-11-05,02:00:00,sleet,1.7,4.7,0.360143834617701,0.6812216623130066
32,62.000072571923134,6.386327312365349,2022-11-05,03:00:00,sleet,1.3,4.8,0.3576326931653097,0.6812216623130066
33,62.000072571923134,6.386327312365349,2022-11-05,04:00:00,snow,0.8,5.0,0.30001001973997576,0.6812216623130066
35,62.000072571923134,6.386327312365349,2022-11-05,06:00:00,snow,0.4,5.2,0.2963954727541751,0.6812216623130066
34,62.000072571923134,6.386327312365349,2022-11-05,05:00:00,snow,0.4,5.9,0.286941967146716,0.6812216623130066
38,62.000072571923134,6.386327312365349,2022-11-05,09:00:00,lightsnowshowers_day,0.3,3.4,0.22294923621047125,0.6812216623130066
37,62.000072571923134,6.386327312365349,2022-11-05,08:00:00,lightsnowshowers_day,0.3,3.6,0.22218871527902062,0.6812216623130066
43,62.000072571923134,6.386327312365349,2022-11-05,14:00:00,lightsnowshowers_day,0.2,3.7,0.2213992052438139,0.6812216623130066
39,62.000072571923134,6.386327312365349,2022-11-05,10:00:00,lightsnowshowers_day,0.5,4.0,0.22108382215305813,0.6812216623130066
45,62.000072571923134,6.386327312365349,2022-11-05,16:00:00,lightsnowshowers_night,-0.0,3.9,0.21974409182140411,0.6812216623130066
40,62.000072571923134,6.386327312365349,2022-11-05,11:00:00,lightsnowshowers_day,0.6,4.4,0.2190632053380344,0.6812216623130066
41,62.000072571923134,6.386327312365349,2022-11-05,12:00:00,lightsnowshowers_day,0.7,4.5,0.2187463609968809,0.6812216623130066
46,62.000072571923134,6.386327312365349,2022-11-05,17:00:00,lightsnowshowers_night,-0.3,4.0,0.21816739781695693,0.6812216623130066
42,62.000072571923134,6.386327312365349,2022-11-05,13:00:00,lightsnowshowers_day,0.4,4.6,0.21685676243356605,0.6812216623130066
45,61.820208250739384,6.753058774509903,2022-11-05,16:00:00,snowshowers_night,-1.6,4.9,0.6686390805491117,0.6686390805491117
47,61.820208250739384,6.753058774509903,2022-11-05,18:00:00,snowshowers_night,-1.0,5.3,0.6663597435495658,0.6686390805491117
44,61.820208250739384,6.753058774509903,2022-11-05,15:00:00,snowshowers_night,-1.2,6.0,0.6557359912165202,0.6686390805491117
30,61.820208250739384,6.753058774509903,2022-11-05,01:00:00,snow,-0.1,4.5,0.30088233984186447,0.6686390805491117
29,61.820208250739384,6.753058774509903,2022-11-05,00:00:00,snow,0.5,5.2,0.2967727659245408,0.6686390805491117
32,61.820208250739384,6.753058774509903,2022-11-05,03:00:00,snow,0.2,5.9,0.2861983783463912,0.6686390805491117
36,61.820208250739384,6.753058774509903,2022-11-05,07:00:00,snow,-1.0,6.3,0.27486964298984506,0.6686390805491117
33,61.820208250739384,6.753058774509903,2022-11-05,04:00:00,snow,-0.5,6.4,0.27452569206768174,0.6686390805491117
31,61.820208250739384,6.753058774509903,2022-11-05,02:00:00,snow,0.2,8.2,0.2258339812136395,0.6686390805491117
35,61.820208250739384,6.753058774509903,2022-11-05,06:00:00,snow,-0.9,8.1,0.2254256674916112,0.6686390805491117
40,61.820208250739384,6.753058774509903,2022-11-05,11:00:00,lightsnow,-0.9,3.2,0.21941236453166285,0.6686390805491117
39,61.820208250739384,6.753058774509903,2022-11-05,10:00:00,lightsnow,-1.0,3.1,0.21938611893542587,0.6686390805491117
41,61.820208250739384,6.753058774509903,2022-11-05,12:00:00,lightsnow,-0.7,3.5,0.2190437595748396,0.6686390805491117
34,61.820208250739384,6.753058774509903,2022-11-05,05:00:00,snow,-0.9,8.3,0.21854531575186176,0.6686390805491117
43,61.820208250739384,6.753058774509903,2022-11-05,14:00:00,lightsnow,-1.0,3.7,0.21723890397972195,0.6686390805491117
38,61.820208250739384,6.753058774509903,2022-11-05,09:00:00,lightsnow,-1.1,3.7,0.21691497045046093,0.6686390805491117
46,61.820208250739384,6.753058774509903,2022-11-05,17:00:00,lightsnowshowers_night,-1.3,3.8,0.21582938660060297,0.6686390805491117
42,61.820208250739384,6.753058774509903,2022-11-05,13:00:00,lightsnow,-0.9,4.5,0.2130268897810355,0.6686390805491117
37,61.820208250739384,6.753058774509903,2022-11-05,08:00:00,lightsnow,-1.1,5.5,0.2024456053245673,0.6686390805491117
43,59.30210775416694,6.019595850220794,2022-11-05,14:00:00,rain,9.8,2.7,0.6649316651362525,0.6649316651362525
41,59.30210775416694,6.019595850220794,2022-11-05,12:00:00,rain,9.9,3.0,0.6649187421111674,0.6649316651362525
42,59.30210775416694,6.019595850220794,2022-11-05,13:00:00,rain,9.8,2.9,0.6644554812185336,0.6649316651362525
44,59.30210775416694,6.019595850220794,2022-11-05,15:00:00,rain,9.5,2.4,0.6633731829631586,0.6649316651362525
39,59.30210775416694,6.019595850220794,2022-11-05,10:00:00,rain,9.5,2.8,0.6625396153165981,0.6649316651362525
45,59.30210775416694,6.019595850220794,2022-11-05,16:00:00,rain,9.3,2.9,0.6608672444288612,0.6649316651362525
38,59.30210775416694,6.019595850220794,2022-11-05,09:00:00,rain,8.7,0.9,0.6594423024166416,0.6649316651362525
33,59.30210775416694,6.019595850220794,2022-11-05,04:00:00,rain,8.8,2.0,0.6590709296967375,0.6649316651362525
36,59.30210775416694,6.019595850220794,2022-11-05,07:00:00,rain,8.6,2.0,0.6576892791419578,0.6649316651362525
34,59.30210775416694,6.019595850220794,2022-11-05,05:00:00,rain,8.6,2.2,0.6573935988900446,0.6649316651362525
46,59.30210775416694,6.019595850220794,2022-11-05,17:00:00,rain,8.9,3.3,0.6568843106188903,0.6649316651362525
37,59.30210775416694,6.019595850220794,2022-11-05,08:00:00,rain,8.3,0.8,0.6567680352264861,0.6649316651362525
47,59.30210775416694,6.019595850220794,2022-11-05,18:00:00,rain,8.5,2.2,0.6567077481479031,0.6649316651362525
40,59.30210775416694,6.019595850220794,2022-11-05,11:00:00,rain,9.3,4.4,0.6543372692381029,0.6649316651362525
32,59.30210775416694,6.019595850220794,2022-11-05,03:00:00,rain,8.0,3.0,0.6516473622079803,0.6649316651362525
31,59.30210775416694,6.019595850220794,2022-11-05,02:00:00,rain,7.5,2.1,0.6501911386682052,0.6649316651362525
30,59.30210775416694,6.019595850220794,2022-11-05,01:00:00,rain,7.2,1.4,0.6490804514480267,0.6649316651362525
29,59.30210775416694,6.019595850220794,2022-11-05,00:00:00,rain,7.4,2.6,0.6486631815133481,0.6649316651362525
35,59.30210775416694,6.019595850220794,2022-11-05,06:00:00,rain,9.0,6.1,0.6323384875565885,0.6649316651362525
41,59.84170071771818,5.286132925931685,2022-11-05,12:00:00,rain,9.2,1.8,0.6621309378309594,0.6621309378309594
43,59.84170071771818,5.286132925931685,2022-11-05,14:00:00,rain,9.4,2.7,0.6620550133408617,0.6621309378309594
42,59.84170071771818,5.286132925931685,2022-11-05,13:00:00,rain,9.3,2.5,0.6617592840128721,0.6621309378309594
40,59.84170071771818,5.286132925931685,2022-11-05,11:00:00,rain,8.9,2.1,0.6596238909430039,0.6621309378309594
44,59.84170071771818,5.286132925931685,2022-11-05,15:00:00,rain,8.6,3.6,0.6537023035546115,0.6621309378309594
38,59.84170071771818,5.286132925931685,2022-11-05,09:00:00,rain,8.1,2.9,0.6525794552961992,0.6621309378309594
39,59.84170071771818,5.286132925931685,2022-11-05,10:00:00,rain,8.3,3.5,0.6520476671736538,0.6621309378309594
36,59.84170071771818,5.286132925931685,2022-11-05,07:00:00,rain,7.7,2.1,0.6514969337131592,0.6621309378309594
37,59.84170071771818,5.286132925931685,2022-11-05,08:00:00,rain,7.8,2.5,0.6514755994703411,0.6621309378309594
30,59.84170071771818,5.286132925931685,2022-11-05,01:00:00,rain,7.8,3.3,0.6494156060159345,0.6621309378309594
35,59.84170071771818,5.286132925931685,2022-11-05,06:00:00,rain,7.7,3.7,0.6472331927541946,0.6621309378309594
32,59.84170071771818,5.286132925931685,2022-11-05,03:00:00,rain,7.8,4.0,0.6464551803196373,0.6621309378309594
34,59.84170071771818,5.286132925931685,2022-11-05,05:00:00,rain,7.5,3.6,0.64634694124642,0.6621309378309594
33,59.84170071771818,5.286132925931685,2022-11-05,04:00:00,rain,7.6,3.9,0.6456524164754508,0.6621309378309594
31,59.84170071771818,5.286132925931685,2022-11-05,02:00:00,rain,7.7,4.1,0.6452527508405427,0.6621309378309594
45,59.84170071771818,5.286132925931685,2022-11-05,16:00:00,rain,8.7,5.0,0.6451971805559644,0.6621309378309594
47,59.84170071771818,5.286132925931685,2022-11-05,18:00:00,lightrain,8.5,2.9,0.26789524029474393,0.6621309378309594
46,59.84170071771818,5.286132925931685,2022-11-05,17:00:00,lightrain,8.6,3.2,0.2677350673369844,0.6621309378309594
29,59.84170071771818,5.286132925931685,2022-11-05,00:00:00,lightrain,7.8,2.9,0.2631897764005368,0.6621309378309594
42,59.30210775416694,6.386327312365349,2022-11-05,13:00:00,rain,9.0,2.1,0.6603228649668152,0.6603228649668152
43,59.30210775416694,6.386327312365349,2022-11-05,14:00:00,rain,8.8,1.5,0.6596545726391194,0.6603228649668152
41,59.30210775416694,6.386327312365349,2022-11-05,12:00:00,rain,9.0,2.5,0.6596432780971082,0.6603228649668152
44,59.30210775416694,6.386327312365349,2022-11-05,15:00:00,rain,8.5,0.5,0.658292751329184,0.6603228649668152
38,59.30210775416694,6.386327312365349,2022-11-05,09:00:00,rain,8.4,1.0,0.6573179331176457,0.6603228649668152
39,59.30210775416694,6.386327312365349,2022-11-05,10:00:00,rain,8.4,1.4,0.6569990548208539,0.6603228649668152
37,59.30210775416694,6.386327312365349,2022-11-05,08:00:00,rain,8.0,0.8,0.6547512766508133,0.6603228649668152
45,59.30210775416694,6.386327312365349,2022-11-05,16:00:00,rain,7.9,1.3,0.6537260504605023,0.6603228649668152
46,59.30210775416694,6.386327312365349,2022-11-05,17:00:00,rain,7.6,1.1,0.6519103785932003,0.6603228649668152
40,59.30210775416694,6.386327312365349,2022-11-05,11:00:00,rain,8.7,4.2,0.6514112759502558,0.6603228649668152
29,59.30210775416694,6.386327312365349,2022-11-05,00:00:00,rain,6.1,1.7,0.6419799141074698,0.6603228649668152
36,59.30210775416694,6.386327312365349,2022-11-05,07:00:00,heavyrain,7.9,2.4,0.5649312692113204,0.6603228649668152
34,59.30210775416694,6.386327312365349,2022-11-05,05:00:00,heavyrain,7.5,0.7,0.56412453299765,0.6603228649668152
33,59.30210775416694,6.386327312365349,2022-11-05,04:00:00,heavyrain,7.4,1.8,0.5625504069830267,0.6603228649668152
35,59.30210775416694,6.386327312365349,2022-11-05,06:00:00,heavyrain,7.4,1.9,0.5624259465996563,0.6603228649668152
32,59.30210775416694,6.386327312365349,2022-11-05,03:00:00,heavyrain,6.9,1.2,0.5599585519181564,0.6603228649668152
31,59.30210775416694,6.386327312365349,2022-11-05,02:00:00,heavyrain,6.6,1.0,0.5582419230000419,0.6603228649668152
30,59.30210775416694,6.386327312365349,2022-11-05,01:00:00,heavyrain,6.3,1.2,0.5562624098267788,0.6603228649668152
47,59.30210775416694,6.386327312365349,2022-11-05,18:00:00,lightrain,6.9,1.2,0.2599585521678402,0.6603228649668152
42,59.48197207535069,5.286132925931685,2022-11-05,13:00:00,rain,9.2,3.4,0.6586467115586456,0.6586467115586456
41,59.48197207535069,5.286132925931685,2022-11-05,12:00:00,rain,9.3,3.6,0.6585946734607939,0.6586467115586456
43,59.48197207535069,5.286132925931685,2022-11-05,14:00:00,rain,9.4,4.2,0.6563260538058454,0.6586467115586456
45,59.48197207535069,5.286132925931685,2022-11-05,16:00:00,rain,8.8,3.4,0.6558444750408418,0.6586467115586456
44,59.48197207535069,5.286132925931685,2022-11-05,15:00:00,rain,9.3,4.3,0.6549960714515374,0.6586467115586456
47,59.48197207535069,5.286132925931685,2022-11-05,18:00:00,rain,8.1,2.4,0.6536591566214386,0.6586467115586456
36,59.48197207535069,5.286132925931685,2022-11-05,07:00:00,rain,7.5,1.5,0.6509175597761483,0.6586467115586456
38,59.48197207535069,5.286132925931685,2022-11-05,09:00:00,lightrain,8.9,1.9,0.2725061968558194,0.6586467115586456
40,59.48197207535069,5.286132925931685,2022-11-05,11:00:00,lightrain,9.7,4.2,0.27108528520380615,0.6586467115586456
39,59.48197207535069,5.286132925931685,2022-11-05,10:00:00,lightrain,9.4,4.1,0.26951248951845075,0.6586467115586456
46,59.48197207535069,5.286132925931685,2022-11-05,17:00:00,lightrain,8.5,3.0,0.26763194414058833,0.6586467115586456
37,59.48197207535069,5.286132925931685,2022-11-05,08:00:00,lightrain,8.0,2.5,0.26540891446035314,0.6586467115586456
35,59.48197207535069,5.286132925931685,2022-11-05,06:00:00,lightrain,7.4,1.2,0.26314121183426853,0.6586467115586456
32,59.48197207535069,5.286132925931685,2022-11-05,03:00:00,lightrain,7.5,2.3,0.26248072677383455,0.6586467115586456
29,59.48197207535069,5.286132925931685,2022-11-05,00:00:00,lightrain,7.4,2.8,0.26082436467569214,0.6586467115586456
33,59.48197207535069,5.286132925931685,2022-11-05,04:00:00,lightrain,7.1,1.8,0.26062976667502397,0.6586467115586456
31,59.48197207535069,5.286132925931685,2022-11-05,02:00:00,lightrain,7.5,3.2,0.260379705028793,0.6586467115586456
30,59.48197207535069,5.286132925931685,2022-11-05,01:00:00,lightrain,7.6,3.5,0.2599970838877407,0.6586467115586456
34,59.48197207535069,5.286132925931685,2022-11-05,05:00:00,lightrain,6.7,1.6,0.2583452681068064,0.6586467115586456
39,59.66183639653443,5.286132925931685,2022-11-05,10:00:00,rain,9.4,3.8,0.6584387628773236,0.6584387628773236
36,59.66183639653443,5.286132925931685,2022-11-05,07:00:00,rain,8.6,2.9,0.6559748745226788,0.6584387628773236
37,59.66183639653443,5.286132925931685,2022-11-05,08:00:00,rain,8.5,3.0,0.6550257276263818,0.6584387628773236
38,59.66183639653443,5.286132925931685,2022-11-05,09:00:00,rain,8.5,3.1,0.6547441242309946,0.6584387628773236
41,59.66183639653443,5.286132925931685,2022-11-05,12:00:00,rain,9.7,5.1,0.651253915856464,0.6584387628773236
35,59.66183639653443,5.286132925931685,2022-11-05,06:00:00,rain,8.5,4.1,0.6506164673616387,0.6584387628773236
47,59.66183639653443,5.286132925931685,2022-11-05,18:00:00,rain,9.5,5.2,0.6487434077313958,0.6584387628773236
34,59.66183639653443,5.286132925931685,2022-11-05,05:00:00,rain,8.1,4.1,0.6479068988773006,0.6584387628773236
40,59.66183639653443,5.286132925931685,2022-11-05,11:00:00,rain,9.7,5.4,0.6478428484400462,0.6584387628773236
29,59.66183639653443,5.286132925931685,2022-11-05,00:00:00,rain,8.1,4.5,0.645347956845671,0.6584387628773236
42,59.66183639653443,5.286132925931685,2022-11-05,13:00:00,rain,9.9,6.4,0.6329944993765175,0.6584387628773236
31,59.66183639653443,5.286132925931685,2022-11-05,02:00:00,rain,7.9,6.4,0.619057812732753,0.6584387628773236
30,59.66183639653443,5.286132925931685,2022-11-05,01:00:00,rain,8.1,7.0,0.6063362414078827,0.6584387628773236
43,59.66183639653443,5.286132925931685,2022-11-05,14:00:00,lightrain,9.6,5.1,0.26313945346458384,0.6584387628773236
33,59.66183639653443,5.286132925931685,2022-11-05,04:00:00,lightrain,7.9,4.6,0.2558734220199456,0.6584387628773236
46,59.66183639653443,5.286132925931685,2022-11-05,17:00:00,lightrain,9.6,6.0,0.25095193392757936,0.6584387628773236
32,59.66183639653443,5.286132925931685,2022-11-05,03:00:00,lightrain,7.7,5.3,0.24784537878010682,0.6584387628773236
44,59.66183639653443,5.286132925931685,2022-11-05,15:00:00,lightrain,9.6,6.7,0.2368247780831691,0.6584387628773236
45,59.66183639653443,5.286132925931685,2022-11-05,16:00:00,lightrain,9.5,7.3,0.22038249765800966,0.6584387628773236
42,60.20142936008567,5.286132925931685,2022-11-05,13:00:00,rain,9.8,4.4,0.6579255060277752,0.6579255060277752
45,60.20142936008567,5.286132925931685,2022-11-05,16:00:00,rain,9.6,4.2,0.657758389783513,0.6579255060277752
38,60.20142936008567,5.286132925931685,2022-11-05,09:00:00,rain,8.9,3.3,0.6568843106188903,0.6579255060277752
44,60.20142936008567,5.286132925931685,2022-11-05,15:00:00,rain,9.6,4.5,0.6557796669502822,0.6579255060277752
29,60.20142936008567,5.286132925931685,2022-11-05,00:00:00,rain,8.5,2.8,0.6555351574592162,0.6579255060277752
40,60.20142936008567,5.286132925931685,2022-11-05,11:00:00,rain,8.7,3.3,0.6554960976971576,0.6579255060277752
41,60.20142936008567,5.286132925931685,2022-11-05,12:00:00,rain,9.5,4.5,0.6550619831873911,0.6579255060277752
43,60.20142936008567,5.286132925931685,2022-11-05,14:00:00,rain,9.6,4.6,0.6550330192849911,0.6579255060277752
39,60.20142936008567,5.286132925931685,2022-11-05,10:00:00,rain,8.7,3.8,0.653523985021734,0.6579255060277752
46,60.20142936008567,5.286132925931685,2022-11-05,17:00:00,rain,9.0,4.5,0.6515197400625692,0.6579255060277752
34,60.20142936008567,5.286132925931685,2022-11-05,05:00:00,rain,8.2,4.3,0.6473805439231399,0.6579255060277752
31,60.20142936008567,5.286132925931685,2022-11-05,02:00:00,rain,8.1,4.3,0.6467082823188753,0.6579255060277752
33,60.20142936008567,5.286132925931685,2022-11-05,04:00:00,rain,8.1,4.5,0.645347956845671,0.6579255060277752
32,60.20142936008567,5.286132925931685,2022-11-05,03:00:00,rain,8.1,5.0,0.6411125842846104,0.6579255060277752
35,60.20142936008567,5.286132925931685,2022-11-05,06:00:00,rain,8.1,5.2,0.6390293813896758,0.6579255060277752
47,60.20142936008567,5.286132925931685,2022-11-05,18:00:00,rain,9.3,6.5,0.6265716962184587,0.6579255060277752
37,60.20142936008567,5.286132925931685,2022-11-05,08:00:00,lightrain,8.8,3.2,0.2691167178917641,0.6579255060277752
30,60.20142936008567,5.286132925931685,2022-11-05,01:00:00,lightrain,8.4,3.7,0.264520630463957,0.6579255060277752
